Generation,Best Score,Worst Score,Median Score
9750,27.0,0.0,27.0
9775,27.0,0.0,27.0
9800,27.0,0.0,27.0
9825,27.0,0.0,27.0
9850,27.0,0.0,27.0
9875,27.0,0.0,27.0
9900,27.0,0.0,27.0
9925,27.0,0.0,27.0
9950,27.0,0.0,27.0
9975,27.0,0.0,27.0
10000,27.0,0.0,27.0
10025,27.0,0.0,27.0
10050,27.0,27.0,27.0
10075,27.0,0.0,27.0
10100,27.0,26.0,27.0
10125,27.0,0.0,27.0
10150,27.0,0.0,27.0
10175,27.0,0.0,27.0
10200,27.0,0.0,27.0
10225,27.0,0.0,27.0
10250,27.0,0.0,27.0
10275,27.0,0.0,27.0
10300,27.0,0.0,27.0
10325,27.0,0.0,27.0
10350,27.0,0.0,27.0
10375,27.0,0.0,27.0
10400,27.0,0.0,27.0
10425,27.0,0.0,27.0
10450,27.0,0.0,27.0
10475,27.0,0.0,27.0
10500,27.0,0.0,27.0
10525,27.0,27.0,27.0
10550,27.0,0.0,27.0
10575,27.0,0.0,27.0
10600,27.0,0.0,27.0
10625,27.0,0.0,27.0
10650,27.0,0.0,27.0
10675,27.0,0.0,27.0
10700,27.0,0.0,27.0
10725,27.0,0.0,27.0
10750,27.0,0.0,27.0
10775,27.0,0.0,27.0
10800,27.0,0.0,27.0
10825,27.0,0.0,27.0
10850,27.0,0.0,27.0
10875,27.0,0.0,27.0
10900,27.0,0.0,27.0
10925,27.0,0.0,27.0
10950,27.0,0.0,27.0
10975,27.0,0.0,27.0
11000,27.0,0.0,27.0
11025,27.0,0.0,27.0
11050,27.0,0.0,27.0
11075,27.0,0.0,27.0
11100,27.0,27.0,27.0
11125,27.0,27.0,27.0
11150,27.0,0.0,27.0
11175,27.0,0.0,27.0
11200,27.0,0.0,27.0
11225,27.0,0.0,27.0
11250,27.0,0.0,27.0
11275,27.0,27.0,27.0
11300,27.0,0.0,27.0
11325,27.0,0.0,27.0
11350,27.0,0.0,27.0
11375,27.0,27.0,27.0
11400,27.0,0.0,27.0
11425,27.0,26.0,27.0
11450,27.0,27.0,27.0
11475,27.0,0.0,27.0
11500,27.0,0.0,27.0
11525,27.0,0.0,27.0
11550,27.0,0.0,27.0
11575,27.0,0.0,27.0
11600,27.0,0.0,27.0
11625,27.0,0.0,27.0
11650,27.0,0.0,27.0
11675,27.0,0.0,27.0
11700,27.0,0.0,27.0
11725,27.0,0.0,27.0
11750,27.0,0.0,27.0
11775,27.0,0.0,27.0
11800,27.0,27.0,27.0
11825,27.0,0.0,27.0
11850,27.0,0.0,27.0
11875,27.0,0.0,27.0
11900,27.0,0.0,27.0
11925,27.0,0.0,27.0
11950,27.0,0.0,27.0
11975,27.0,0.0,27.0
12000,27.0,0.0,27.0
12025,27.0,0.0,27.0
12050,27.0,0.0,27.0
12075,27.0,0.0,27.0
12100,27.0,0.0,27.0
12125,27.0,0.0,27.0
12150,27.0,0.0,27.0
12175,27.0,0.0,27.0
12200,27.0,0.0,27.0
12225,27.0,0.0,27.0
12250,27.0,27.0,27.0
12275,27.0,0.0,27.0
12300,27.0,27.0,27.0
12325,27.0,0.0,27.0
12350,27.0,0.0,27.0
12375,27.0,0.0,27.0
12400,27.0,0.0,27.0
12425,27.0,0.0,27.0
12450,27.0,27.0,27.0
12475,27.0,0.0,27.0
12500,27.0,0.0,27.0
12525,27.0,0.0,27.0
12550,27.0,27.0,27.0
12575,27.0,0.0,27.0
12600,27.0,0.0,27.0
12625,27.0,0.0,27.0
12650,27.0,0.0,27.0
12675,27.0,0.0,27.0
12700,27.0,0.0,27.0
12725,27.0,27.0,27.0
12750,27.0,0.0,27.0
12775,27.0,0.0,27.0
12800,27.0,0.0,27.0
12825,27.0,0.0,27.0
12850,27.0,0.0,27.0
12875,27.0,27.0,27.0
12900,27.0,0.0,27.0
12925,27.0,27.0,27.0
12950,27.0,27.0,27.0
12975,27.0,27.0,27.0
13000,27.0,0.0,27.0
13025,27.0,0.0,27.0
13050,27.0,27.0,27.0
13075,27.0,0.0,27.0
13100,27.0,27.0,27.0
13125,27.0,0.0,27.0
13150,27.0,0.0,27.0
13175,27.0,0.0,27.0
13200,27.0,0.0,27.0
13225,27.0,27.0,27.0
13250,27.0,27.0,27.0
13275,27.0,27.0,27.0
13300,27.0,27.0,27.0
13325,27.0,0.0,27.0
13350,27.0,0.0,27.0
13375,27.0,0.0,27.0
13400,27.0,0.0,27.0
13425,27.0,0.0,27.0
13450,27.0,0.0,27.0
13475,27.0,0.0,27.0
13500,27.0,27.0,27.0
13525,27.0,0.0,27.0
13550,27.0,0.0,27.0
13575,27.0,27.0,27.0
13600,27.0,0.0,27.0
13625,27.0,0.0,27.0
13650,27.0,0.0,27.0
13675,27.0,27.0,27.0
13700,27.0,27.0,27.0
13725,27.0,27.0,27.0
13750,27.0,27.0,27.0
13775,27.0,0.0,27.0
13800,27.0,27.0,27.0
13825,27.0,0.0,27.0
13850,27.0,0.0,27.0
13875,27.0,27.0,27.0
13900,27.0,27.0,27.0
13925,27.0,0.0,27.0
13950,27.0,27.0,27.0
13975,27.0,27.0,27.0
14000,27.0,0.0,27.0
14025,27.0,0.0,27.0
14050,27.0,0.0,27.0
14075,27.0,27.0,27.0
14100,27.0,27.0,27.0
14125,27.0,0.0,27.0
14150,27.0,25.0,27.0
14175,27.0,0.0,27.0
14200,27.0,0.0,27.0
14225,27.0,0.0,27.0
14250,27.0,0.0,27.0
14275,27.0,27.0,27.0
14300,27.0,27.0,27.0
14325,27.0,27.0,27.0
14350,27.0,27.0,27.0
14375,27.0,0.0,27.0
14400,27.0,27.0,27.0
14425,27.0,0.0,27.0
14450,27.0,0.0,27.0
14475,27.0,25.0,27.0
14500,27.0,0.0,27.0
14525,27.0,27.0,27.0
14550,27.0,0.0,27.0
14575,27.0,27.0,27.0
14600,27.0,27.0,27.0
14625,27.0,27.0,27.0
14650,27.0,0.0,27.0
14675,27.0,0.0,27.0
14700,27.0,0.0,27.0
14725,27.0,0.0,27.0
14750,27.0,27.0,27.0
14775,27.0,27.0,27.0
14800,27.0,0.0,27.0
14825,27.0,0.0,27.0
14850,27.0,0.0,27.0
14875,27.0,27.0,27.0
14900,27.0,0.0,27.0
14925,27.0,0.0,27.0
14950,27.0,0.0,27.0
14975,27.0,0.0,27.0
15000,27.0,0.0,27.0
15025,27.0,0.0,27.0
15050,27.0,27.0,27.0
15075,27.0,0.0,27.0
15100,27.0,0.0,27.0
15125,27.0,27.0,27.0
15150,27.0,27.0,27.0
15175,27.0,0.0,27.0
15200,27.0,27.0,27.0
15225,27.0,0.0,27.0
15250,27.0,0.0,27.0
15275,27.0,0.0,27.0
15300,27.0,27.0,27.0
15325,27.0,27.0,27.0
15350,27.0,0.0,27.0
15375,27.0,0.0,27.0
15400,27.0,27.0,27.0
15425,27.0,0.0,27.0
15450,27.0,27.0,27.0
15475,27.0,0.0,27.0
15500,27.0,0.0,27.0
15525,27.0,0.0,27.0
15550,27.0,0.0,27.0
15575,27.0,27.0,27.0
15600,27.0,27.0,27.0
15625,27.0,27.0,27.0
15650,27.0,27.0,27.0
15675,27.0,0.0,27.0
15700,27.0,0.0,27.0
15725,27.0,27.0,27.0
15750,27.0,27.0,27.0
15775,27.0,25.0,27.0
15800,27.0,0.0,27.0
15825,27.0,27.0,27.0
15850,27.0,27.0,27.0
15875,27.0,0.0,27.0
15900,27.0,0.0,27.0
15925,27.0,27.0,27.0
15950,27.0,27.0,27.0
15975,27.0,27.0,27.0
16000,27.0,27.0,27.0
16025,27.0,0.0,27.0
16050,27.0,0.0,27.0
16075,27.0,0.0,27.0
16100,27.0,25.0,27.0
16125,27.0,27.0,27.0
16150,27.0,0.0,27.0
16175,27.0,27.0,27.0
16200,27.0,0.0,27.0
16225,27.0,0.0,27.0
16250,27.0,0.0,27.0
16275,27.0,0.0,27.0
16300,27.0,0.0,27.0
16325,27.0,27.0,27.0
16350,27.0,0.0,27.0
16375,27.0,27.0,27.0
16400,27.0,25.0,27.0
16425,27.0,27.0,27.0
16450,27.0,27.0,27.0
16475,27.0,0.0,27.0
16500,27.0,0.0,27.0
16525,27.0,27.0,27.0
16550,27.0,27.0,27.0
16575,27.0,0.0,27.0
16600,27.0,27.0,27.0
16625,27.0,27.0,27.0
16650,27.0,0.0,27.0
16675,27.0,0.0,27.0
16700,27.0,27.0,27.0
16725,27.0,27.0,27.0
16750,27.0,27.0,27.0
16775,27.0,27.0,27.0
16800,27.0,27.0,27.0
16825,27.0,27.0,27.0
16850,27.0,27.0,27.0
16875,27.0,27.0,27.0
16900,27.0,0.0,27.0
16925,27.0,27.0,27.0
16950,27.0,0.0,27.0
16975,27.0,0.0,27.0
17000,27.0,0.0,27.0
17025,27.0,27.0,27.0
17050,27.0,27.0,27.0
17075,27.0,27.0,27.0
17100,27.0,0.0,27.0
17125,27.0,27.0,27.0
17150,27.0,27.0,27.0
17175,27.0,0.0,27.0
17200,27.0,27.0,27.0
17225,27.0,0.0,27.0
17250,27.0,27.0,27.0
17275,27.0,0.0,27.0
17300,27.0,27.0,27.0
17325,27.0,27.0,27.0
17350,27.0,27.0,27.0
17375,27.0,27.0,27.0
17400,27.0,27.0,27.0
17425,27.0,27.0,27.0
17450,27.0,27.0,27.0
17475,27.0,0.0,27.0
17500,27.0,0.0,27.0
17525,27.0,0.0,27.0
17550,27.0,27.0,27.0
17575,27.0,0.0,27.0
17600,27.0,0.0,27.0
17625,27.0,0.0,27.0
17650,27.0,0.0,27.0
17675,27.0,0.0,27.0
17700,27.0,27.0,27.0
17725,27.0,27.0,27.0
17750,27.0,27.0,27.0
17775,27.0,27.0,27.0
17800,27.0,27.0,27.0
17825,27.0,0.0,27.0
17850,27.0,27.0,27.0
17875,27.0,0.0,27.0
17900,27.0,27.0,27.0
17925,27.0,27.0,27.0
17950,27.0,27.0,27.0
17975,27.0,27.0,27.0
18000,27.0,27.0,27.0
18025,27.0,27.0,27.0
18050,27.0,27.0,27.0
18075,27.0,27.0,27.0
18100,27.0,0.0,27.0
18125,27.0,27.0,27.0
18150,27.0,0.0,27.0
18175,27.0,27.0,27.0
18200,27.0,27.0,27.0
18225,27.0,27.0,27.0
18250,27.0,0.0,27.0
18275,27.0,27.0,27.0
18300,27.0,27.0,27.0
18325,27.0,0.0,27.0
18350,27.0,27.0,27.0
18375,27.0,27.0,27.0
18400,27.0,27.0,27.0
18425,27.0,27.0,27.0
18450,27.0,27.0,27.0
18475,27.0,27.0,27.0
18500,27.0,27.0,27.0
18525,27.0,0.0,27.0
18550,27.0,27.0,27.0
18575,27.0,0.0,27.0
18600,27.0,0.0,27.0
18625,27.0,0.0,27.0
18650,27.0,27.0,27.0
18675,27.0,0.0,27.0
18700,27.0,0.0,27.0
18725,27.0,0.0,27.0
18750,27.0,0.0,27.0
18775,27.0,0.0,27.0
18800,27.0,0.0,27.0
18825,27.0,27.0,27.0
18850,27.0,27.0,27.0
18875,27.0,27.0,27.0
